,var1,var2,correlation,p_value,significant
83,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.23875336828874213,2.6730516283551853e-05,False
84,Hemoglobin_Avg_preclinical,Hemoglobin_Avg_acute,0.476938250252395,1.2892802937938346e-18,False
85,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_preclinical,0.6481400128591513,1.7177119642151162e-37,False
86,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_chronic,0.4718426061886669,3.3315971023288226e-18,False
87,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,-0.013553028019566694,0.8142461236074587,False
88,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.2817298634924755,6.192578504433564e-07,False
89,MeanCorpuscularHemoglobin_Avg_chronic,Hemoglobin_Avg_chronic,0.3444450829974169,7.252833730816708e-10,False
90,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.710656623333336,6.96609088970402e-48,False
91,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.22330711318271373,8.831481011215568e-05,False
92,MeanCorpuscularHemoglobin_Avg_chronic,Hemoglobin_Avg_acute,0.3758538383535111,1.3325405208170248e-11,False
93,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,0.66853255595738,1.3278222196040558e-40,False
94,MeanCorpuscularHemoglobin_Avg_chronic,Hemoglobin_Avg_preclinical,0.4718426061886669,3.3315971023288226e-18,False
95,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.017045187223926634,0.7676127907225258,False
96,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.07951438093832788,0.1674129184817894,False
97,MeanCorpuscularHemoglobinConcentration_Avg_chronic,Hemoglobin_Avg_chronic,0.07001142648740807,0.2243142249451134,False
98,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.016335762510576293,0.7770246851581841,False
99,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.24640513194660196,1.4345988920773257e-05,False
100,MeanCorpuscularHemoglobinConcentration_Avg_chronic,Hemoglobin_Avg_acute,-0.04623788006389699,0.422575945954466,False
101,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,-0.03207571765904212,0.5780918910713659,False
102,MeanCorpuscularHemoglobinConcentration_Avg_chronic,Hemoglobin_Avg_preclinical,-0.013553028019566694,0.8142461236074587,False
