,var1,var2,correlation,p_value,significant
178,WhiteBloodCellCount_Avg_chronic,WhiteBloodCellCount_Avg_acute,0.08714010091273033,0.12889408985231482,False
179,WhiteBloodCellCount_Avg_chronic,WhiteBloodCellCount_Avg_preclinical,0.08395617790759641,0.14352353403985063,False
180,WhiteBloodCellCount_Avg_acute,WhiteBloodCellCount_Avg_chronic,0.08714010091273032,0.1288940898523149,False
181,WhiteBloodCellCount_Avg_acute,WhiteBloodCellCount_Avg_preclinical,0.22871931771481976,5.540367228569596e-05,False
182,WhiteBloodCellCount_Avg_preclinical,WhiteBloodCellCount_Avg_chronic,0.08395617790759641,0.14352353403985063,False
183,WhiteBloodCellCount_Avg_preclinical,WhiteBloodCellCount_Avg_acute,0.2287193177148198,5.540367228569576e-05,False
184,MeanPlateletVolume_Avg_chronic,MeanPlateletVolume_Avg_preclinical,0.1970959211109462,0.0005361392502865422,False
185,MeanPlateletVolume_Avg_chronic,MeanPlateletVolume_Avg_acute,0.34330974186972185,7.309960367484781e-10,False
186,MeanPlateletVolume_Avg_preclinical,MeanPlateletVolume_Avg_chronic,0.19709592111094623,0.0005361392502865422,False
187,MeanPlateletVolume_Avg_preclinical,MeanPlateletVolume_Avg_acute,0.2706164786669518,1.6146096267291824e-06,False
188,MeanPlateletVolume_Avg_acute,MeanPlateletVolume_Avg_chronic,0.34330974186972185,7.309960367484781e-10,False
189,MeanPlateletVolume_Avg_acute,MeanPlateletVolume_Avg_preclinical,0.27061647866695177,1.614609626729188e-06,False
190,AbsoluteLymphocyteCount_Avg_acute,AbsoluteLymphocyteCount_Avg_chronic,0.5706085383221179,9.620700704857775e-28,False
191,AbsoluteLymphocyteCount_Avg_acute,AbsoluteLymphocyteCount_Avg_preclinical,0.5695262489330221,1.2714254521028231e-27,False
192,AbsoluteLymphocyteCount_Avg_chronic,AbsoluteLymphocyteCount_Avg_acute,0.5706085383221179,9.620700704857775e-28,False
193,AbsoluteLymphocyteCount_Avg_chronic,AbsoluteLymphocyteCount_Avg_preclinical,0.6702667628415878,3.8600406984341173e-41,False
194,AbsoluteLymphocyteCount_Avg_preclinical,AbsoluteLymphocyteCount_Avg_acute,0.5695262489330221,1.2714254521028231e-27,False
195,AbsoluteLymphocyteCount_Avg_preclinical,AbsoluteLymphocyteCount_Avg_chronic,0.6702667628415878,3.8600406984341173e-41,False
196,NeutrophilsPercentage_Avg_acute,NeutrophilsPercentage_Avg_chronic,0.4030549705195638,2.422744861460035e-13,False
197,NeutrophilsPercentage_Avg_acute,NeutrophilsPercentage_Avg_preclinical,0.49966663050204985,1.1455431401717896e-20,False
198,NeutrophilsPercentage_Avg_chronic,NeutrophilsPercentage_Avg_acute,0.40305497051956385,2.4227448614600086e-13,False
199,NeutrophilsPercentage_Avg_chronic,NeutrophilsPercentage_Avg_preclinical,0.551129872680526,1.2470514393691462e-25,False
200,NeutrophilsPercentage_Avg_preclinical,NeutrophilsPercentage_Avg_acute,0.4996666305020498,1.1455431401717896e-20,False
201,NeutrophilsPercentage_Avg_preclinical,NeutrophilsPercentage_Avg_chronic,0.551129872680526,1.2470514393691462e-25,False
202,PlateletCount_Avg_acute,PlateletCount_Avg_preclinical,0.33706905671054926,1.539626102308154e-09,False
203,PlateletCount_Avg_acute,PlateletCount_Avg_chronic,0.3518544538779365,2.565774250447991e-10,False
204,PlateletCount_Avg_preclinical,PlateletCount_Avg_acute,0.33706905671054926,1.539626102308154e-09,False
205,PlateletCount_Avg_preclinical,PlateletCount_Avg_chronic,0.3722748066536023,1.8448798395084094e-11,False
206,PlateletCount_Avg_chronic,PlateletCount_Avg_acute,0.3518544538779365,2.565774250447991e-10,False
207,PlateletCount_Avg_chronic,PlateletCount_Avg_preclinical,0.3722748066536023,1.8448798395084094e-11,False
